Date,Year,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
3/17/2008,2008,0,0,0,0
3/18/2008,2008,0,0,0,0
3/19/2008,2008,0,0,0,0
3/20/2008,2008,0,0,0,0
3/21/2008,2008,82,5,7,17
3/22/2008,2008,25,65,54,32
3/23/2008,2008,4,0,0,4
3/24/2008,2008,0,0,0,0
3/25/2008,2008,0,0,0,0
3/26/2008,2008,58,0,0,0
3/27/2008,2008,0,0,0,0
3/28/2008,2008,0,0,0,0
3/29/2008,2008,0,0,0,0
3/30/2008,2008,0,0,0,0
3/31/2008,2008,0,0,0,0
4/1/2008,2008,0,0,0,0
4/2/2008,2008,0,0,0,0
4/3/2008,2008,0,0,0,0
4/4/2008,2008,0,0,0,0
4/5/2008,2008,0,0,0,0
4/6/2008,2008,0,0,0,0
4/7/2008,2008,0,0,0,0
4/8/2008,2008,0,0,0,0
4/9/2008,2008,0,0,0,0
4/10/2008,2008,0,0,0,0
4/11/2008,2008,0,0,0,0
4/12/2008,2008,0,0,0,0
4/13/2008,2008,0,0,0,0
4/14/2008,2008,0,0,0,0
4/15/2008,2008,0,0,0,0
4/16/2008,2008,0,0,0,0
4/17/2008,2008,0,0,0,0
4/18/2008,2008,0,0,0,0
4/19/2008,2008,0,0,0,0
4/20/2008,2008,0,0,0,0
4/21/2008,2008,0,0,0,0
4/22/2008,2008,0,0,0,0
4/23/2008,2008,0,0,0,0
4/24/2008,2008,0,0,0,0
4/25/2008,2008,0,0,0,0
4/26/2008,2008,0,0,0,0
4/27/2008,2008,0,0,0,0
4/28/2008,2008,0,0,0,0
4/29/2008,2008,0,0,0,0
4/30/2008,2008,0,0,0,0
5/1/2008,2008,0,0,0,0
5/2/2008,2008,0,0,3,0
5/3/2008,2008,0,0,0,0
5/4/2008,2008,0,0,0,0
5/5/2008,2008,0,0,0,0
5/6/2008,2008,0,0,0,0
5/7/2008,2008,0,0,0,0
5/8/2008,2008,0,0,0,0
5/9/2008,2008,0,0,0,0
5/10/2008,2008,0,0,0,0
5/11/2008,2008,14,0,0,0
5/12/2008,2008,0,0,0,0
5/13/2008,2008,1,0,0,0
5/14/2008,2008,0,0,0,0
5/15/2008,2008,0,0,0,14
5/16/2008,2008,0,0,0,0
5/17/2008,2008,0,0,0,0
5/18/2008,2008,0,0,0,0
5/19/2008,2008,0,0,0,0
5/20/2008,2008,0,0,0,0
5/21/2008,2008,2,0,0,0
5/22/2008,2008,63,0,0,1
5/23/2008,2008,1,0,0,0
5/24/2008,2008,0,0,0,0
5/25/2008,2008,0,0,0,0
5/26/2008,2008,0,0,0,0
5/27/2008,2008,0,0,0,0
5/28/2008,2008,0,0,0,0
5/29/2008,2008,0,0,0,0
5/30/2008,2008,0,0,0,0
5/31/2008,2008,0,0,0,0
6/1/2008,2008,9,0,29,0
6/2/2008,2008,0,0,0,0
6/3/2008,2008,0,0,0,0
6/4/2008,2008,0,0,0,0
6/5/2008,2008,2,0,2,0
6/6/2008,2008,0,4,2,0
6/7/2008,2008,0,0,0,1
6/8/2008,2008,0,4,0,0
6/9/2008,2008,1,0,2,0
6/10/2008,2008,5,0,0,0
6/11/2008,2008,0,0,0,0
6/12/2008,2008,1,2,0,23
6/13/2008,2008,0,0,0,0
6/14/2008,2008,0,0,0,0
6/15/2008,2008,0,0,0,2
6/16/2008,2008,0,0,0,0
6/17/2008,2008,0,0,0,0
6/18/2008,2008,0,0,0,0
6/19/2008,2008,0,0,0,0
6/20/2008,2008,11,0,0,0
6/21/2008,2008,0,0,0,0
6/22/2008,2008,66,54,93,57
6/23/2008,2008,0,0,0,0
6/24/2008,2008,0,0,0,0
6/25/2008,2008,0,0,0,0
6/26/2008,2008,1,4,4,6
6/27/2008,2008,0,2,2,0
6/28/2008,2008,4,27,15,2
6/29/2008,2008,5,19,9,9
6/30/2008,2008,1,0,0,0
7/1/2008,2008,0,0,0,0
7/2/2008,2008,8,12,0,0
7/3/2008,2008,0,0,0,0
7/4/2008,2008,3,3,6,9
7/5/2008,2008,0,0,0,0
7/6/2008,2008,0,0,0,0
7/7/2008,2008,0,0,0,0
7/8/2008,2008,0,0,0,0
7/9/2008,2008,0,0,0,0
7/10/2008,2008,16,38,34,14
7/11/2008,2008,0,0,0,0
7/12/2008,2008,0,0,0,0
7/13/2008,2008,0,0,0,2
7/14/2008,2008,0,0,0,0
7/15/2008,2008,0,0,0,0
7/16/2008,2008,0,0,0,0
7/17/2008,2008,0,0,0,0
7/18/2008,2008,0,0,0,0
7/19/2008,2008,40,3,12,0
7/20/2008,2008,0,0,0,0
7/21/2008,2008,0,0,0,0
7/22/2008,2008,0,0,0,0
7/23/2008,2008,0,0,0,0
7/24/2008,2008,0,0,0,0
7/25/2008,2008,2,2,6,0
7/26/2008,2008,0,0,0,0
7/27/2008,2008,9,3,10,3
7/28/2008,2008,9,2,8,13
7/29/2008,2008,10,16,13,4
7/30/2008,2008,0,0,0,0
7/31/2008,2008,0,2,0,0
8/1/2008,2008,0,0,0,0
8/2/2008,2008,0,0,0,0
8/3/2008,2008,0,0,0,0
8/4/2008,2008,3,0,0,7
8/5/2008,2008,0,0,0,0
8/6/2008,2008,0,0,2,0
8/7/2008,2008,0,0,0,0
8/8/2008,2008,0,0,0,0
8/9/2008,2008,5,3,3,27
8/10/2008,2008,0,0,0,0
8/11/2008,2008,1,6,5,0
8/12/2008,2008,0,0,0,0
8/13/2008,2008,0,0,0,0
8/14/2008,2008,0,2,0,0
8/15/2008,2008,0,0,0,0
8/16/2008,2008,0,0,0,0
8/17/2008,2008,2,0,0,0
8/18/2008,2008,30,7,14,15
8/19/2008,2008,0,0,0,0
8/20/2008,2008,98,56,93,15
8/21/2008,2008,0,0,12,0
8/22/2008,2008,0,22,24,0
8/23/2008,2008,0,0,0,0
8/24/2008,2008,0,6,11,0
8/25/2008,2008,0,0,0,0
8/26/2008,2008,0,0,0,0
8/27/2008,2008,0,0,0,0
8/28/2008,2008,0,0,0,0
8/29/2008,2008,0,0,0,0
8/30/2008,2008,0,0,0,0
8/31/2008,2008,0,0,0,0
9/1/2008,2008,17,0,0,0
9/2/2008,2008,0,17,12,4
9/3/2008,2008,0,0,0,0
9/4/2008,2008,0,0,0,3
9/5/2008,2008,0,0,0,0
9/6/2008,2008,0,0,0,0
9/7/2008,2008,0,11,12,0
9/8/2008,2008,1,2,8,50
9/9/2008,2008,0,0,0,0
9/10/2008,2008,0,4,2,0
9/11/2008,2008,0,9,2,0
9/12/2008,2008,0,3,0,0
9/13/2008,2008,0,0,0,0
9/14/2008,2008,0,0,0,0
9/15/2008,2008,15,14,16,8
9/16/2008,2008,0,0,0,0
9/17/2008,2008,0,0,0,0
9/18/2008,2008,0,0,0,0
9/19/2008,2008,0,0,0,0
9/20/2008,2008,0,0,0,0
9/21/2008,2008,10,0,0,3
9/22/2008,2008,0,0,0,0
9/23/2008,2008,0,0,0,0
9/24/2008,2008,0,0,0,0
9/25/2008,2008,9,50,89,25
9/26/2008,2008,0,2,0,0
9/27/2008,2008,0,0,0,0
9/28/2008,2008,0,0,0,0
9/29/2008,2008,0,0,0,0
9/30/2008,2008,20,34,8,45
10/1/2008,2008,0,0,0,0
10/2/2008,2008,0,0,0,0
10/3/2008,2008,1,0,0,0
10/4/2008,2008,6,27,12,0
10/5/2008,2008,7,0,0,3
10/6/2008,2008,0,0,0,0
10/7/2008,2008,0,0,0,0
10/8/2008,2008,0,0,0,0
10/9/2008,2008,0,0,0,0
10/10/2008,2008,0,0,0,0
10/11/2008,2008,0,0,0,0
10/12/2008,2008,2,3,19,15
10/13/2008,2008,8,42,45,40
10/14/2008,2008,5,13,13,25
10/15/2008,2008,1,0,2,2
10/16/2008,2008,8,4,5,8
10/17/2008,2008,1,6,12,16
10/18/2008,2008,25,13,8,6
10/19/2008,2008,1,6,14,9
10/20/2008,2008,28,27,26,39
10/21/2008,2008,69,112,93,122
10/22/2008,2008,7,7,15,22
10/23/2008,2008,77,40,38,37
10/24/2008,2008,0,0,0,13
10/25/2008,2008,11,68,55,13
10/26/2008,2008,0,0,0,0
10/27/2008,2008,0,0,0,0
10/28/2008,2008,0,0,0,0
10/29/2008,2008,0,0,0,0
10/30/2008,2008,0,0,0,0
10/31/2008,2008,0,0,0,0
11/1/2008,2008,0,0,0,0
11/2/2008,2008,0,0,0,0
11/3/2008,2008,0,0,0,0
11/4/2008,2008,0,0,0,0
11/5/2008,2008,0,0,0,0
11/6/2008,2008,0,0,0,0
11/7/2008,2008,0,0,0,0
11/8/2008,2008,0,0,0,0
11/9/2008,2008,0,0,0,0
11/10/2008,2008,0,0,0,0
11/11/2008,2008,6,12,16,2
11/12/2008,2008,0,0,0,0
11/13/2008,2008,0,5,0,0
11/14/2008,2008,0,0,0,0
11/15/2008,2008,0,0,0,0
11/16/2008,2008,33,55,35,5
11/17/2008,2008,0,0,0,0
11/18/2008,2008,0,0,0,0
11/19/2008,2008,1,0,0,0
11/20/2008,2008,0,0,0,0
11/21/2008,2008,0,0,0,0
11/22/2008,2008,31,65,36,36
11/23/2008,2008,16,26,43,38
11/24/2008,2008,3,12,31,20
11/25/2008,2008,4,0,0,0
11/26/2008,2008,56,32,64,93
11/27/2008,2008,97,95,109,138
11/28/2008,2008,162,136,148,236
11/29/2008,2008,64,82,62,37
11/30/2008,2008,22,25,7,27
12/1/2008,2008,7,7,2,14
12/2/2008,2008,14,0,0,2
12/3/2008,2008,0,0,0,0
12/4/2008,2008,0,0,0,0
12/5/2008,2008,0,0,0,0
12/6/2008,2008,0,0,0,0
12/7/2008,2008,0,0,0,0
12/8/2008,2008,0,0,0,0
12/9/2008,2008,2,2,4,2
12/10/2008,2008,4,2,3,6
12/11/2008,2008,0,0,0,0
12/12/2008,2008,0,0,0,0
12/13/2008,2008,0,0,0,0
12/14/2008,2008,0,0,0,0
12/15/2008,2008,0,0,0,0
12/16/2008,2008,0,0,0,0
12/17/2008,2008,0,0,0,0
12/18/2008,2008,0,0,0,0
12/19/2008,2008,0,0,0,0
12/20/2008,2008,0,0,0,0
12/21/2008,2008,0,0,0,0
12/22/2008,2008,0,0,0,0
12/23/2008,2008,0,0,0,0
12/24/2008,2008,0,0,0,0
12/25/2008,2008,0,0,0,0
12/26/2008,2008,0,0,0,0
12/27/2008,2008,0,0,0,0
12/28/2008,2008,0,0,0,0
12/29/2008,2008,0,0,0,0
12/30/2008,2008,0,0,0,0
12/31/2008,2008,0,0,0,0
1/1/2009,2009,0,0,0,0
1/2/2009,2009,0,0,0,0
1/3/2009,2009,0,0,0,0
1/4/2009,2009,0,0,0,0
1/5/2009,2009,0,0,0,0
1/6/2009,2009,0,0,0,0
1/7/2009,2009,0,0,0,0
1/8/2009,2009,2,2,15,16
1/9/2009,2009,0,0,0,0
1/10/2009,2009,0,0,0,0
1/11/2009,2009,0,0,0,0
1/12/2009,2009,0,0,0,0
1/13/2009,2009,0,0,0,0
1/14/2009,2009,0,5,0,0
1/15/2009,2009,0,0,0,0
1/16/2009,2009,0,0,0,0
1/17/2009,2009,0,0,0,0
1/18/2009,2009,0,0,0,0
1/19/2009,2009,0,0,0,0
1/20/2009,2009,0,0,0,0
1/21/2009,2009,0,0,0,0
1/22/2009,2009,0,0,0,0
1/23/2009,2009,0,0,0,0
1/24/2009,2009,0,0,0,0
1/25/2009,2009,0,0,0,0
1/26/2009,2009,0,0,0,0
1/27/2009,2009,0,0,0,0
1/28/2009,2009,0,0,0,0
1/29/2009,2009,0,0,0,0
1/30/2009,2009,0,0,0,0
1/31/2009,2009,0,0,0,0
2/1/2009,2009,0,0,0,0
2/2/2009,2009,0,0,0,0
2/3/2009,2009,0,0,0,0
2/4/2009,2009,0,0,0,0
2/5/2009,2009,0,0,0,0
2/6/2009,2009,0,0,0,0
2/7/2009,2009,0,0,0,0
2/8/2009,2009,0,0,0,0
2/9/2009,2009,0,0,0,0
2/10/2009,2009,0,0,0,0
2/11/2009,2009,0,0,0,0
2/12/2009,2009,0,0,0,0
2/13/2009,2009,0,0,0,0
2/14/2009,2009,0,0,0,0
2/15/2009,2009,0,0,0,0
2/16/2009,2009,0,0,0,0
2/17/2009,2009,0,0,0,0
2/18/2009,2009,0,0,0,0
2/19/2009,2009,0,0,0,0
2/20/2009,2009,0,0,0,0
2/21/2009,2009,0,0,0,0
2/22/2009,2009,0,0,0,0
2/23/2009,2009,0,0,0,0
2/24/2009,2009,0,0,0,0
2/25/2009,2009,0,0,0,0
2/26/2009,2009,0,0,0,0
2/27/2009,2009,0,0,0,0
2/28/2009,2009,0,0,0,0
3/1/2009,2009,0,0,0,0
3/2/2009,2009,0,0,0,0
3/3/2009,2009,0,0,0,0
3/4/2009,2009,0,0,0,0
3/5/2009,2009,0,0,0,0
3/6/2009,2009,0,0,0,0
3/7/2009,2009,0,0,0,0
3/8/2009,2009,0,0,0,0
3/9/2009,2009,0,0,0,0
3/10/2009,2009,0,0,0,0
3/11/2009,2009,0,2,2,0
3/12/2009,2009,0,0,0,0
3/13/2009,2009,0,0,0,0
3/14/2009,2009,0,0,0,0
3/15/2009,2009,0,0,0,0
3/16/2009,2009,0,0,0,0
3/17/2009,2009,0,0,0,0
3/18/2009,2009,0,0,0,0
3/19/2009,2009,0,0,0,0
3/20/2009,2009,0,0,0,0
3/21/2009,2009,0,0,0,0
3/22/2009,2009,0,0,0,0
3/23/2009,2009,0,0,0,0
3/24/2009,2009,0,0,0,0
3/25/2009,2009,0,0,0,0
3/26/2009,2009,0,0,0,0
3/27/2009,2009,0,0,0,0
3/28/2009,2009,0,0,0,0
3/29/2009,2009,0,0,0,0
3/30/2009,2009,0,0,0,0
3/31/2009,2009,0,0,0,0
4/1/2009,2009,0,0,0,0
4/2/2009,2009,0,0,0,0
4/3/2009,2009,0,0,0,0
4/4/2009,2009,0,0,0,0
4/5/2009,2009,0,0,0,0
4/6/2009,2009,0,0,0,0
4/7/2009,2009,0,0,0,0
4/8/2009,2009,0,0,0,0
4/9/2009,2009,0,0,0,0
4/10/2009,2009,0,0,0,0
4/11/2009,2009,0,0,0,0
4/12/2009,2009,0,0,0,0
4/13/2009,2009,0,0,0,0
4/14/2009,2009,0,0,0,0
4/15/2009,2009,0,0,0,0
4/16/2009,2009,0,0,0,0
4/17/2009,2009,0,0,0,0
4/18/2009,2009,0,0,0,0
4/19/2009,2009,0,0,0,0
4/20/2009,2009,0,0,0,0
4/21/2009,2009,0,0,0,0
4/22/2009,2009,0,0,0,0
4/23/2009,2009,0,0,0,0
4/24/2009,2009,0,0,0,0
4/25/2009,2009,0,0,0,0
4/26/2009,2009,0,0,0,0
4/27/2009,2009,0,0,0,0
4/28/2009,2009,0,0,0,0
4/29/2009,2009,0,0,0,0
4/30/2009,2009,0,0,0,0
5/1/2009,2009,0,0,0,0
5/2/2009,2009,0,0,0,0
5/3/2009,2009,0,0,0,0
5/4/2009,2009,0,0,0,0
5/5/2009,2009,0,0,0,1
5/6/2009,2009,0,0,0,0
5/7/2009,2009,0,0,0,0
5/8/2009,2009,0,0,0,0
5/9/2009,2009,0,0,0,0
5/10/2009,2009,0,0,0,0
5/11/2009,2009,0,0,0,0
5/12/2009,2009,0,0,0,0
5/13/2009,2009,0,0,0,0
5/14/2009,2009,0,0,0,0
5/15/2009,2009,0,0,0,0
5/16/2009,2009,0,40,15,2
5/17/2009,2009,0,0,0,0
5/18/2009,2009,0,0,0,0
5/19/2009,2009,0,5,0,0
5/20/2009,2009,0,0,0,0
5/21/2009,2009,11,0,0,0
5/22/2009,2009,0,0,0,0
5/23/2009,2009,0,0,0,0
5/24/2009,2009,0,4,2,1
5/25/2009,2009,0,0,0,0
5/26/2009,2009,0,0,0,0
5/27/2009,2009,0,0,0,0
5/28/2009,2009,1,0,0,0
5/29/2009,2009,0,0,0,0
5/30/2009,2009,1,0,0,0
5/31/2009,2009,2,0,0,0
6/1/2009,2009,5,0,0,0
6/2/2009,2009,0,0,0,0
6/3/2009,2009,0,0,0,0
6/4/2009,2009,0,0,0,0
6/5/2009,2009,9,0,0,0
6/6/2009,2009,0,0,0,0
6/7/2009,2009,0,0,0,0
6/8/2009,2009,0,0,0,0
6/9/2009,2009,0,0,0,0
6/10/2009,2009,0,0,0,0
6/11/2009,2009,1,0,0,0
6/12/2009,2009,0,0,0,0
6/13/2009,2009,0,0,0,0
6/14/2009,2009,2,0,0,0
6/15/2009,2009,0,0,0,0
6/16/2009,2009,0,0,0,3
6/17/2009,2009,0,0,0,0
6/18/2009,2009,5,0,0,0
6/19/2009,2009,0,0,0,0
6/20/2009,2009,0,0,0,0
6/21/2009,2009,5,32,36,3
6/22/2009,2009,0,0,0,0
6/23/2009,2009,0,2,0,0
6/24/2009,2009,0,0,0,0
6/25/2009,2009,0,0,0,0
6/26/2009,2009,0,0,0,2
6/27/2009,2009,0,0,0,0
6/28/2009,2009,3,0,0,13
6/29/2009,2009,0,0,0,1
6/30/2009,2009,0,0,0,0
7/1/2009,2009,0,0,0,0
7/2/2009,2009,0,0,0,0
7/3/2009,2009,2,0,0,4
7/4/2009,2009,0,0,0,0
7/5/2009,2009,6,7,10,3
7/6/2009,2009,0,0,0,0
7/7/2009,2009,0,0,0,0
7/8/2009,2009,0,0,0,0
7/9/2009,2009,0,0,0,0
7/10/2009,2009,2,0,0,0
7/11/2009,2009,0,0,0,0
7/12/2009,2009,0,0,0,0
7/13/2009,2009,0,0,0,0
7/14/2009,2009,0,0,0,0
7/15/2009,2009,0,0,0,0
7/16/2009,2009,1,5,4,0
7/17/2009,2009,0,0,0,0
7/18/2009,2009,0,0,0,0
7/19/2009,2009,1,0,0,0
7/20/2009,2009,3,0,0,5
7/21/2009,2009,0,0,0,0
7/22/2009,2009,0,0,0,0
7/23/2009,2009,0,0,0,0
7/24/2009,2009,0,0,0,0
7/25/2009,2009,0,0,0,0
7/26/2009,2009,0,0,0,0
7/27/2009,2009,0,0,0,0
7/28/2009,2009,11,3,4,21
7/29/2009,2009,18.6,3,5,8
7/30/2009,2009,2,0,2,2
7/31/2009,2009,46,5,2,30
8/1/2009,2009,0.4,2,0,10
8/2/2009,2009,0,0,0,5
8/3/2009,2009,0,0,0,0
8/4/2009,2009,0,0,0,0
8/5/2009,2009,0,2,5,26
8/6/2009,2009,2,0,0,0
8/7/2009,2009,0,0,0,0
8/8/2009,2009,0,0,0,0
8/9/2009,2009,0,0,0,5
8/10/2009,2009,0,0,0,0
8/11/2009,2009,14,28,11,0
8/12/2009,2009,0,0,0,0
8/13/2009,2009,1.4,0,0,0
8/14/2009,2009,0,0,0,0
8/15/2009,2009,145,41,89,65
8/16/2009,2009,0,0,0,0
8/17/2009,2009,9,0,0,0
8/18/2009,2009,11,20,19,15
8/19/2009,2009,0,0,0,0
8/20/2009,2009,0,0,0,0
8/21/2009,2009,5,0,0,0
8/22/2009,2009,0,0,0,0
8/23/2009,2009,0,0,0,0
8/24/2009,2009,0,2,0,0
8/25/2009,2009,0,3,8,2
8/26/2009,2009,0,0,0,0
8/27/2009,2009,0.2,3,2,20
8/28/2009,2009,0,0,0,0
8/29/2009,2009,0,0,0,0
8/30/2009,2009,4,0,0,0
8/31/2009,2009,10,0,2,15
9/1/2009,2009,18,20,21,30
9/2/2009,2009,0,0,4,6
9/3/2009,2009,0,2,0,2
9/4/2009,2009,2.4,3,4,12
9/5/2009,2009,2,0,1,0
9/6/2009,2009,0,0,0,0
9/7/2009,2009,0,0,0,0
9/8/2009,2009,0,0,0,0
9/9/2009,2009,0,0,0,0
9/10/2009,2009,0,0,0,0
9/11/2009,2009,0,0,0,0
9/12/2009,2009,0,0,0,0
9/13/2009,2009,0,2,0,0
9/14/2009,2009,17,0,0,0
9/15/2009,2009,0,0,0,0
9/16/2009,2009,0,0,0,0
9/17/2009,2009,1,0,0,24
9/18/2009,2009,0,0,0,0
9/19/2009,2009,0,0,0,0
9/20/2009,2009,0,13,60,1
9/21/2009,2009,25.45,0,0,0
9/22/2009,2009,0,2,5,3
9/23/2009,2009,0,2,0,0
9/24/2009,2009,19,27,7,3
9/25/2009,2009,0,0,0,0
9/26/2009,2009,0,56,22,1
9/27/2009,2009,0,0,2,0
9/28/2009,2009,9,25,39,7
9/29/2009,2009,0,0,0,0
9/30/2009,2009,1.4,2,3,5
10/1/2009,2009,1,2,0,0
10/2/2009,2009,0,0,0,0
10/3/2009,2009,0,0,0,0
10/4/2009,2009,0,0,0,0
10/5/2009,2009,0,0,0,0
10/6/2009,2009,0,0,0,0
10/7/2009,2009,0,0,0,0
10/8/2009,2009,0,0,0,0
10/9/2009,2009,0,0,0,0
10/10/2009,2009,57,16,0,0
10/11/2009,2009,0,0,4,0
10/12/2009,2009,0,0,0,0
10/13/2009,2009,0,0,0,0
10/14/2009,2009,0,0,0,15
10/15/2009,2009,0,0,0,0
10/16/2009,2009,0,0,0,0
10/17/2009,2009,0,0,0,0
10/18/2009,2009,0,0,0,0
10/19/2009,2009,0,0,0,0
10/20/2009,2009,0,0,0,0
10/21/2009,2009,0,0,0,0
10/22/2009,2009,0,0,0,0
10/23/2009,2009,0,0,0,0
10/24/2009,2009,0,0,0,0
10/25/2009,2009,0,0,0,0
10/26/2009,2009,0,0,0,0
10/27/2009,2009,0,5,4,1
10/28/2009,2009,0,8,27,6
10/29/2009,2009,5,37,53,41
10/30/2009,2009,17,4,18,12
10/31/2009,2009,0,0,0,0
11/1/2009,2009,0,0,0,0
11/2/2009,2009,0,0,0,0
11/3/2009,2009,9,4,5,41
11/4/2009,2009,30,4,3,10
11/5/2009,2009,30,70,49,125
11/6/2009,2009,15,8,11,80
11/7/2009,2009,71,110,145,140
11/8/2009,2009,37.6,76,106,151
11/9/2009,2009,54.6,50,66,98
11/10/2009,2009,3,8,10,27
11/11/2009,2009,7,5,12,14
11/12/2009,2009,0,0,0,0
11/13/2009,2009,0,0,0,0
11/14/2009,2009,0,0,0,0
11/15/2009,2009,42.4,78,103,47
11/16/2009,2009,11.4,19,13,36
11/17/2009,2009,0,0,0,0
11/18/2009,2009,0,2,0,2
11/19/2009,2009,0,0,23,39
11/20/2009,2009,0,0,0,3
11/21/2009,2009,0,0,0,2
11/22/2009,2009,17,15,19,2
11/23/2009,2009,0,0,0,0
11/24/2009,2009,0,0,0,1
11/25/2009,2009,2,6,0,2
11/26/2009,2009,0,0,0,0
11/27/2009,2009,0,0,0,0
11/28/2009,2009,0,0,0,0
11/29/2009,2009,0,0,0,0
11/30/2009,2009,0,0,0,0
12/1/2009,2009,0,0,0,0
12/2/2009,2009,0,22,41,12
12/3/2009,2009,1,30,28,7
12/4/2009,2009,19,2,3,37
12/5/2009,2009,1,0,0,0
12/6/2009,2009,0,0,0,0
12/7/2009,2009,0,0,0,0
12/8/2009,2009,0,0,0,0
12/9/2009,2009,0,0,0,0
12/10/2009,2009,0,0,0,0
12/11/2009,2009,0,0,0,0
12/12/2009,2009,0,7,0,1
12/13/2009,2009,0,20,11,51
12/14/2009,2009,0,0,0,3
12/15/2009,2009,0,0,8,0
12/16/2009,2009,87,68,75,96
12/17/2009,2009,12,7,15,7
12/18/2009,2009,1,19,18,10
12/19/2009,2009,0,0,0,0
12/20/2009,2009,0,0,1,2
12/21/2009,2009,12,16,2,25
12/22/2009,2009,3,1,7,24
12/23/2009,2009,0,0,0,0
12/24/2009,2009,0,0,0,0
12/25/2009,2009,0,0,0,0
12/26/2009,2009,0,0,0,0
12/27/2009,2009,0,0,0,0
12/28/2009,2009,0,0,0,0
12/29/2009,2009,0,0,0,0
12/30/2009,2009,0,0,0,0
12/31/2009,2009,0,0,0,0
1/1/2010,2010,0,0,0,0
1/2/2010,2010,0,0,0,0
1/3/2010,2010,0,0,0,0
1/4/2010,2010,0,0,0,0
1/5/2010,2010,0,0,0,0
1/6/2010,2010,0,0,0,0
1/7/2010,2010,0,0,0,0
1/8/2010,2010,0,0,0,0
1/9/2010,2010,0,1,2,1
1/10/2010,2010,0,0,0,0
1/11/2010,2010,0,0,0,0
1/12/2010,2010,0,0,0,0
1/13/2010,2010,0,0,0,0
1/14/2010,2010,3,0,0,0
1/15/2010,2010,0,0,0,0
1/16/2010,2010,0,0,0,0
1/17/2010,2010,0,0,0,0
1/18/2010,2010,0,0,0,0
1/19/2010,2010,0,0,0,0
1/20/2010,2010,0,0,0,0
1/21/2010,2010,0,0,0,0
1/22/2010,2010,0,0,0,0
1/23/2010,2010,0,0,0,0
1/24/2010,2010,0,0,0,0
1/25/2010,2010,0,0,0,0
1/26/2010,2010,0,0,0,0
1/27/2010,2010,0,0,0,0
1/28/2010,2010,0,0,0,0
1/29/2010,2010,0,0,0,0
1/30/2010,2010,0,0,0,0
1/31/2010,2010,0,0,0,0
2/1/2010,2010,0,0,0,0
2/2/2010,2010,0,0,0,0
2/3/2010,2010,0,0,0,0
2/4/2010,2010,0,0,0,0
2/5/2010,2010,0,0,0,0
2/6/2010,2010,0,0,0,0
2/7/2010,2010,0,0,0,0
2/8/2010,2010,0,0,0,0
2/9/2010,2010,0,0,0,0
2/10/2010,2010,0,0,0,0
2/11/2010,2010,0,0,0,0
2/12/2010,2010,0,0,0,0
2/13/2010,2010,0,0,0,0
2/14/2010,2010,0,0,0,0
2/15/2010,2010,0,0,0,0
2/16/2010,2010,0,0,0,0
2/17/2010,2010,0,0,0,0
2/18/2010,2010,0,0,0,0
2/19/2010,2010,0,0,0,0
2/20/2010,2010,0,0,0,0
2/21/2010,2010,0,0,0,0
2/22/2010,2010,0,0,0,0
2/23/2010,2010,0,0,0,0
2/24/2010,2010,0,0,0,0
2/25/2010,2010,0,0,0,0
2/26/2010,2010,0,0,0,0
2/27/2010,2010,0,0,0,0
2/28/2010,2010,0,0,0,0
3/1/2010,2010,0,0,0,0
3/2/2010,2010,0,0,0,0
3/3/2010,2010,0,0,0,0
3/4/2010,2010,0,0,0,0
3/5/2010,2010,0,0,0,0
3/6/2010,2010,0,0,0,0
3/7/2010,2010,0,0,0,0
3/8/2010,2010,0,0,0,0
3/9/2010,2010,0,0,0,0
3/10/2010,2010,0,0,0,0
3/11/2010,2010,0,0,0,0
3/12/2010,2010,0,0,0,0
3/13/2010,2010,0,0,0,0
3/14/2010,2010,0,0,0,0
3/15/2010,2010,0,0,0,0
3/16/2010,2010,0,0,0,0
3/17/2010,2010,0,0,0,0
3/18/2010,2010,0,0,0,0
3/19/2010,2010,0,0,0,0
3/20/2010,2010,0,0,0,0
3/21/2010,2010,0,0,0,0
3/22/2010,2010,0,0,0,0
3/23/2010,2010,0,0,0,0
3/24/2010,2010,0,0,0,0
3/25/2010,2010,0,0,0,0
3/26/2010,2010,0,0,0,0
3/27/2010,2010,0,0,0,0
3/28/2010,2010,0,0,0,0
3/29/2010,2010,0,0,0,0
3/30/2010,2010,0,0,0,0
3/31/2010,2010,0,0,0,0
4/1/2010,2010,0,0,0,0
4/2/2010,2010,0,0,0,0
4/3/2010,2010,0,0,0,0
4/4/2010,2010,0,0,0,0
4/5/2010,2010,0,0,0,0
4/6/2010,2010,0,0,0,0
4/7/2010,2010,0,0,0,0
4/8/2010,2010,0,0,0,0
4/9/2010,2010,0,0,0,0
4/10/2010,2010,0,0,0,0
4/11/2010,2010,0,0,0,0
4/12/2010,2010,0,0,0,0
4/13/2010,2010,0,0,0,0
4/14/2010,2010,0,0,0,0
4/15/2010,2010,0,0,0,0
4/16/2010,2010,0,0,0,0
4/17/2010,2010,0,0,0,0
4/18/2010,2010,0,0,0,0
4/19/2010,2010,0,0,0,0
4/20/2010,2010,0,0,0,0
4/21/2010,2010,0,0,0,0
4/22/2010,2010,0,0,0,0
4/23/2010,2010,0,0,0,0
4/24/2010,2010,0,0,0,0
4/25/2010,2010,0,0,0,0
4/26/2010,2010,0,0,0,0
4/27/2010,2010,0,0,0,0
4/28/2010,2010,0,0,0,0
4/29/2010,2010,0,0,0,0
